%    atsl_version	                 1.0
%         rectime	             300.000
%  ephys_filename	 2006_10_02_0000.abf
%      ephys_chan	          IN 0 extra
%    ev_threshold	            -0.05423
% burst_interval1	              100.00
% burst_interval2	              500.00
%     burst_minev	                   3
%   silentper_dur	             2000.00
% silentper_maxev	                   1
%    data_quality	                 NaN
%         comment	generated by burstdetguifunc
 287.9428        0
 287.9512        0
 288.0110        0
 288.0296        0
 288.0479        0
 288.0599        0
 288.0766        0
 288.0863        0
 288.0979        0
 288.1015        0
 288.1134        0
 288.1321        0
 288.1489        0
 288.1593        0
 288.1639        0
 288.1688        0
 288.1748        0
 288.2091        0
 288.2534        0
 288.2601        0
 288.2713        0
 288.2772        0
 288.2821        0
 288.3012        0
 288.3057        0
 288.3803        0
 288.3891        0
 288.4018        0
 288.4163        0
 288.4336        0
 288.4425        0
 288.4528        0
 288.4614        0
 288.4715        0
 288.4800        0
 288.4926        0
 288.5175        0
 288.5300        0
 288.5381        0
 288.5441        0
 288.5534        0
 288.5552        0
 288.5621        0
 288.5704        0
 288.5738        0
 288.5742        0
 288.5803        0
 288.6091        0
 288.7197        0
 288.7280        0
 288.7402        0
 288.7603        0
 288.7750        0
 288.7870        0
 288.8088        0
 288.8201        0
 288.8349        0
 288.8440        0
 288.8496        0
 288.8643        0
 291.8215        3
 291.8215   2.5856
 291.8311        0
 291.8417        0
 291.8462        0
 291.8464        0
 291.8476        0
 291.8496        0
 291.8529        0
 291.8561        0
 291.8589        0
 291.8619        0
 291.8664        0
 291.8693        0
 291.8721        0
 291.8815        0
 291.9280        0
 291.9341        0
 291.9405        0
 291.9473        0
 291.9547        0
 291.9617        0
 291.9682        0
 291.9762        0
 291.9837        0
 291.9893        0
 291.9997        0
 292.0112        0
 292.0128        0
 292.0215        0
 292.0283        0
 292.0462        0
 292.0605        0
 292.0693        0
 292.0889        0
 292.1038        0
 292.1222        0
 292.1336        0
 292.1517        0
 292.1682        0
 292.1776        0
 292.1869        0
 292.1999        0
 292.2219        0
 292.2377        0
 292.2540        0
 292.2722        0
 292.2811        0
 292.2879        0
 292.2955        0
 292.3013        0
 292.3072        0
 292.3146        0
 292.3148        0
 292.3241        0
 292.3909        0
 292.4038        0
 292.4181        0
 292.5202        0
 292.5254        0
 292.5275        0
 292.5334        0
 292.5379        0
 292.5500        0
 292.5539        0
 292.5597        0
 292.5636        0
 292.5638        0
 292.5675        0
 292.5715        0
 292.5918        0
 292.6695        0
 292.6873        0
 292.6961        0
 292.7063        0
 292.7229        0
 292.7357        0
 292.7439        0
 292.7594        0
 292.7771        0
 292.7844        0
 292.7917        0
 292.8020        0
 292.8166        0
 292.8421        0
 292.8522        0
 292.8645        0
 292.8832        0
 292.8912        0
 292.9030        0
 292.9122        0
 292.9181        0
 292.9392        0
 292.9650        0
 292.9679        0
 292.9735        0
 292.9823        0
 292.9894        0
 293.0417        0
 293.0502        0
 293.0747        0
 293.1137        0
 293.1216        0
 293.1317        0
 293.1432        0
 293.1468        0
 293.1491        0
 293.1532        0
 293.1552        0
 293.1614        0
 293.1719        0
 293.1796        0
 293.1949        0
 293.2605        0
 293.2772        0
 293.2973        0
 293.3105        0
 293.3313        0
 293.3535        0
 293.3677        0
 293.4526        0
 293.4636        0
 293.4716        0
 293.4886        0
 293.5170        0
 293.5289        0
 293.5426        0
 293.5516        0
 293.5568        0
 293.5761        0
 293.5845        0
 293.6908        0
 293.7017        0
 293.7177        0
 293.7284        0
 293.7418        0
 293.7590        0
 293.7762        0
 293.7877        0
 293.7986        0
 293.8137        0
 293.8703        0
 293.9044        0
 293.9154        0
 293.9305        0
 293.9413        0
 293.9488        0
 293.9560        0
 293.9608        0
 293.9704        0
 293.9763        0
 293.9765        0
 294.0513        0
 294.0630        0
 294.0705        0
 294.0798        0
 294.1230        0
 294.1287        0
 294.1375        0
 294.1417        0
 294.1446        0
 294.1490        0
 294.1702        0
 294.1773        0
 294.2681        0
 294.2923        0
 294.3068        0
 294.3209        0
 294.3525        0
 294.3728        0
 294.3772        0
 294.3873        0
 294.3949        0
 294.3952        0
 294.4013        0
 294.4015        0
 294.4071        0
 297.9897        1
 297.9897   0.5436
 297.9984        0
 298.0133        0
 298.0182        0
 298.0219        0
 298.0248        0
 298.0310        0
 298.0345        0
 298.0386        0
 298.0424        0
 298.0455        0
 298.0580        0
 298.0882        0
 298.0986        0
 298.1058        0
 298.1123        0
 298.1181        0
 298.1264        0
 298.1331        0
 298.1335        0
 298.1443        0
 298.1556        0
 298.1578        0
 298.1645        0
 298.1758        0
 298.1879        0
 298.1992        0
 298.2083        0
 298.2167        0
 298.2330        0
 298.2378        0
 298.2541        0
 298.2668        0
 298.2899        0
 298.3115        0
 298.3289        0
 298.3469        0
 298.3844        0
 298.4005        0
 298.4270        0
 298.4503        0
 298.4646        0
 298.5311        0
 298.5333        0
